0	4.5	0.125	0.5	['F#3']	[]	[0]	[6]
12	4.5	0.125	0.16666666666666666	['G#2', 'G#3', 'B3', 'D4', 'E#5']	['P8', 'm10', 'd12', 'M20', 'm3', 'd5', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
12	467/100	0.0625	0.3333333333333333	['G#2', 'G#3', 'B3', 'D4', 'E#5']	['P8', 'm10', 'd12', 'M20', 'm3', 'd5', 'M13', 'A11', 'A9']	[0, 3, 6, 9]	[2, 5, 8, 11]
13	1.0	1.0	0.3333333333333333	['F#2', 'B2', 'D3', 'F#3', 'B3', 'D4', 'F#4', 'F#5']	['P4', 'm6', 'P8', 'P11', 'm13', 'P15', 'P22', 'm3', 'P5', 'm10', 'P12', 'P19', 'M3', 'M6', 'M10', 'M17']	[0, 3, 7]	[11, 2, 6]
13	133/100	0.0625	0.3333333333333333	['F#2', 'B2', 'D3', 'F#3', 'D5', 'F#5']	['P4', 'm6', 'P8', 'm20', 'P22', 'm3', 'P5', 'm17', 'P19', 'M3', 'P15', 'M17', 'm13']	[0, 3, 7]	[11, 2, 6]
13	167/100	0.0625	0.3333333333333333	['F#2', 'B2', 'D3', 'F#3', 'D5', 'F#5']	['P4', 'm6', 'P8', 'm20', 'P22', 'm3', 'P5', 'm17', 'P19', 'M3', 'P15', 'M17', 'm13']	[0, 3, 7]	[11, 2, 6]
13	2.0	0.25	0.3333333333333333	['F#2', 'B2', 'D3', 'F#3', 'D5', 'F#5']	['P4', 'm6', 'P8', 'm20', 'P22', 'm3', 'P5', 'm17', 'P19', 'M3', 'P15', 'M17', 'm13']	[0, 3, 7]	[11, 2, 6]
13	233/100	0.0625	0.16666666666666666	['F#2', 'B2', 'D3', 'F#3', 'D5', 'F#5']	['P4', 'm6', 'P8', 'm20', 'P22', 'm3', 'P5', 'm17', 'P19', 'M3', 'P15', 'M17', 'm13']	[0, 3, 7]	[11, 2, 6]
13	2.5	0.125	0.16666666666666666	['F#2', 'B2', 'D3', 'F#3', 'D5', 'F#5']	['P4', 'm6', 'P8', 'm20', 'P22', 'm3', 'P5', 'm17', 'P19', 'M3', 'P15', 'M17', 'm13']	[0, 3, 7]	[11, 2, 6]
13	267/100	0.0625	0.3333333333333333	['F#2', 'B2', 'D3', 'F#3', 'D5', 'F#5']	['P4', 'm6', 'P8', 'm20', 'P22', 'm3', 'P5', 'm17', 'P19', 'M3', 'P15', 'M17', 'm13']	[0, 3, 7]	[11, 2, 6]
13	3.0	0.5	0.3333333333333333	['F#2', 'B2', 'D3', 'F#3', 'C#5', 'D5', 'F#5']	['P4', 'm6', 'P8', 'P19', 'm20', 'P22', 'm3', 'P5', 'M16', 'm17', 'M3', 'M14', 'P15', 'M17', 'P12', 'm13', 'm2']	[0, 2, 3, 7]	[11, 1, 2, 6]
13	333/100	0.0625	0.16666666666666666	['F#2', 'B2', 'D3', 'F#3', 'C#5', 'D5', 'F#5']	['P4', 'm6', 'P8', 'P19', 'm20', 'P22', 'm3', 'P5', 'M16', 'm17', 'M3', 'M14', 'P15', 'M17', 'P12', 'm13', 'm2']	[0, 2, 3, 7]	[11, 1, 2, 6]
13	3.5	0.125	0.16666666666666666	['C#5', 'D5', 'F#5']	['m2', 'P4', 'M3']	[0, 1, 5]	[1, 2, 6]
13	367/100	0.0625	0.3333333333333333	['C#5', 'D5', 'F#5']	['m2', 'P4', 'M3']	[0, 1, 5]	[1, 2, 6]
13	4.0	0.25	0.3333333333333333	['B4', 'D5', 'F#5']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
13	433/100	0.0625	0.3333333333333333	['B4', 'D5', 'F#5']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
13	467/100	0.0625	0.3333333333333333	['B4', 'D5', 'F#5']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
14	1.0	1.0	0.3333333333333333	['E5', 'F#5']	['M2']	[0, 2]	[4, 6]
14	133/100	0.0625	0.3333333333333333	['E5', 'F#5']	['M2']	[0, 2]	[4, 6]
14	167/100	0.0625	0.3333333333333333	['E5', 'F#5']	['M2']	[0, 2]	[4, 6]
14	2.0	0.25	0.3333333333333333	['E5', 'F#5']	['M2']	[0, 2]	[4, 6]
14	233/100	0.0625	0.16666666666666666	['E5', 'F#5']	['M2']	[0, 2]	[4, 6]
14	2.5	0.125	0.16666666666666666	['F#3', 'C#5', 'E5', 'F#5']	['P12', 'm14', 'P15', 'm3', 'P4', 'M2']	[0, 2, 5]	[1, 4, 6]
14	267/100	0.0625	0.3333333333333333	['F#3', 'C#5', 'E5', 'F#5']	['P12', 'm14', 'P15', 'm3', 'P4', 'M2']	[0, 2, 5]	[1, 4, 6]
14	3.0	0.5	0.3333333333333333	['C#4', 'A#4', 'E5', 'F#5']	['M6', 'm10', 'P11', 'd5', 'm6', 'M2']	[0, 2, 5, 8]	[10, 1, 4, 6]
14	333/100	0.0625	0.3333333333333333	['C#4', 'A#4', 'E5', 'F#5']	['M6', 'm10', 'P11', 'd5', 'm6', 'M2']	[0, 2, 5, 8]	[10, 1, 4, 6]
14	367/100	0.0625	0.3333333333333333	['C#4', 'A#4', 'E5', 'F#5']	['M6', 'm10', 'P11', 'd5', 'm6', 'M2']	[0, 2, 5, 8]	[10, 1, 4, 6]
14	4.0	0.25	0.3333333333333333	['C#4', 'E5', 'F#5']	['m10', 'P11', 'M2']	[0, 2, 5]	[1, 4, 6]
14	433/100	0.0625	0.16666666666666666	['C#4', 'E5', 'F#5']	['m10', 'P11', 'M2']	[0, 2, 5]	[1, 4, 6]
14	4.5	0.125	0.16666666666666666	['A#3', 'F#4', 'E5', 'F#5']	['m6', 'd12', 'm13', 'm7', 'P8', 'M2']	[0, 2, 6]	[4, 6, 10]
14	467/100	0.0625	0.3333333333333333	['A#3', 'F#4', 'E5', 'F#5']	['m6', 'd12', 'm13', 'm7', 'P8', 'M2']	[0, 2, 6]	[4, 6, 10]
15	1.0	1.0	0.3333333333333333	['F#3', 'D5', 'F#5']	['m13', 'P15', 'M3']	[0, 4]	[2, 6]
15	133/100	0.0625	0.3333333333333333	['F#3', 'D5', 'F#5']	['m13', 'P15', 'M3']	[0, 4]	[2, 6]
15	167/100	0.0625	0.3333333333333333	['F#3', 'D5', 'F#5']	['m13', 'P15', 'M3']	[0, 4]	[2, 6]
15	2.0	0.25	0.3333333333333333	['D5', 'F#5']	['M3']	[0, 4]	[2, 6]
15	233/100	0.0625	0.16666666666666666	['D5', 'F#5']	['M3']	[0, 4]	[2, 6]
15	2.5	0.125	0.16666666666666666	['F#3', 'D5', 'F#5']	['m13', 'P15', 'M3']	[0, 4]	[2, 6]
15	267/100	0.0625	0.3333333333333333	['F#3', 'D5', 'F#5']	['m13', 'P15', 'M3']	[0, 4]	[2, 6]
15	3.0	0.5	0.3333333333333333	['D4', 'C#5', 'D5', 'F#5']	['M7', 'P8', 'M10', 'm2', 'P4', 'M3']	[0, 1, 5]	[1, 2, 6]
15	333/100	0.0625	0.3333333333333333	['D4', 'C#5', 'D5', 'F#5']	['M7', 'P8', 'M10', 'm2', 'P4', 'M3']	[0, 1, 5]	[1, 2, 6]
15	367/100	0.0625	0.3333333333333333	['D4', 'C#5', 'D5', 'F#5']	['M7', 'P8', 'M10', 'm2', 'P4', 'M3']	[0, 1, 5]	[1, 2, 6]
15	4.0	0.25	0.3333333333333333	['D4', 'B4', 'D5', 'F#5']	['M6', 'P8', 'M10', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
15	433/100	0.0625	0.16666666666666666	['D4', 'B4', 'D5', 'F#5']	['M6', 'P8', 'M10', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
15	4.5	0.125	0.16666666666666666	['B3', 'B4', 'D5', 'F#5']	['P8', 'm10', 'P12', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
15	467/100	0.0625	0.3333333333333333	['B3', 'B4', 'D5', 'F#5']	['P8', 'm10', 'P12', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
16	1.0	1.0	0.3333333333333333	['F#3', 'E5', 'F#5']	['m14', 'P15', 'M2']	[0, 2]	[4, 6]
16	133/100	0.0625	0.3333333333333333	['F#3', 'E5', 'F#5']	['m14', 'P15', 'M2']	[0, 2]	[4, 6]
16	167/100	0.0625	0.3333333333333333	['F#3', 'E5', 'F#5']	['m14', 'P15', 'M2']	[0, 2]	[4, 6]
16	2.0	0.25	0.3333333333333333	['E5', 'F#5']	['M2']	[0, 2]	[4, 6]
16	233/100	0.0625	0.16666666666666666	['E5', 'F#5']	['M2']	[0, 2]	[4, 6]
16	2.5	0.125	0.16666666666666666	['F#3', 'C#5', 'E5', 'F#5']	['P12', 'm14', 'P15', 'm3', 'P4', 'M2']	[0, 2, 5]	[1, 4, 6]
16	267/100	0.0625	0.3333333333333333	['F#3', 'C#5', 'E5', 'F#5']	['P12', 'm14', 'P15', 'm3', 'P4', 'M2']	[0, 2, 5]	[1, 4, 6]
16	3.0	0.5	0.3333333333333333	['C#4', 'A#4', 'E5', 'F#5']	['M6', 'm10', 'P11', 'd5', 'm6', 'M2']	[0, 2, 5, 8]	[10, 1, 4, 6]
16	333/100	0.0625	0.3333333333333333	['C#4', 'A#4', 'E5', 'F#5']	['M6', 'm10', 'P11', 'd5', 'm6', 'M2']	[0, 2, 5, 8]	[10, 1, 4, 6]
16	367/100	0.0625	0.3333333333333333	['C#4', 'A#4', 'E5', 'F#5']	['M6', 'm10', 'P11', 'd5', 'm6', 'M2']	[0, 2, 5, 8]	[10, 1, 4, 6]
16	4.0	0.25	0.3333333333333333	['C#4', 'F#4', 'E5', 'F#5']	['P4', 'm10', 'P11', 'm7', 'P8', 'M2']	[0, 2, 5]	[1, 4, 6]
16	433/100	0.0625	0.16666666666666666	['C#4', 'F#4', 'E5', 'F#5']	['P4', 'm10', 'P11', 'm7', 'P8', 'M2']	[0, 2, 5]	[1, 4, 6]
16	4.5	0.125	0.16666666666666666	['A#3', 'F#4', 'E5', 'F#5']	['m6', 'd12', 'm13', 'm7', 'P8', 'M2']	[0, 2, 6]	[4, 6, 10]
16	467/100	0.0625	0.3333333333333333	['A#3', 'F#4', 'E5', 'F#5']	['m6', 'd12', 'm13', 'm7', 'P8', 'M2']	[0, 2, 6]	[4, 6, 10]
17	1.0	1.0	0.3333333333333333	['F#3', 'B4', 'D5', 'F#5']	['P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	133/100	0.0625	0.3333333333333333	['F#3', 'B4', 'D5', 'F#5']	['P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	167/100	0.0625	0.3333333333333333	['F#3', 'B4', 'D5', 'F#5']	['P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	2.0	0.25	0.3333333333333333	['B4', 'D5', 'F#5']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	233/100	0.0625	0.16666666666666666	['B4', 'D5', 'F#5']	['m3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	2.5	0.125	0.16666666666666666	['F#3', 'B4', 'D5', 'F#5']	['P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	267/100	0.0625	0.3333333333333333	['F#3', 'B4', 'D5', 'F#5']	['P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	3.0	0.5	0.3333333333333333	['D4', 'B4', 'D5', 'F#5']	['M6', 'P8', 'M10', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	333/100	0.0625	0.3333333333333333	['D4', 'B4', 'D5', 'F#5']	['M6', 'P8', 'M10', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	367/100	0.0625	0.3333333333333333	['D4', 'B4', 'D5', 'F#5']	['M6', 'P8', 'M10', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
17	4.0	0.25	0.3333333333333333	['B3', 'B4', 'D5', 'G5']	['P8', 'm10', 'm13', 'm3', 'm6', 'P4']	[0, 3, 7]	[7, 11, 2]
17	433/100	0.0625	0.3333333333333333	['B3', 'B4', 'D5', 'G5']	['P8', 'm10', 'm13', 'm3', 'm6', 'P4']	[0, 3, 7]	[7, 11, 2]
17	467/100	0.0625	0.3333333333333333	['B3', 'B4', 'D5', 'G5']	['P8', 'm10', 'm13', 'm3', 'm6', 'P4']	[0, 3, 7]	[7, 11, 2]
18	1.0	1.0	0.3333333333333333	['E#3', 'B4', 'D5', 'G#5']	['d12', 'd14', 'm17', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
18	133/100	0.0625	0.3333333333333333	['E#3', 'B4', 'D5', 'G#5']	['d12', 'd14', 'm17', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
18	167/100	0.0625	0.3333333333333333	['E#3', 'B4', 'D5', 'G#5']	['d12', 'd14', 'm17', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
18	2.0	0.25	0.3333333333333333	['E#2', 'E#3', 'B4', 'D5', 'G#5']	['P8', 'd19', 'd21', 'm24', 'd12', 'd14', 'm17', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
18	233/100	0.0625	0.3333333333333333	['E#2', 'E#3', 'B4', 'D5', 'G#5']	['P8', 'd19', 'd21', 'm24', 'd12', 'd14', 'm17', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
18	267/100	0.0625	0.3333333333333333	['E#2', 'E#3', 'B4', 'D5', 'G#5']	['P8', 'd19', 'd21', 'm24', 'd12', 'd14', 'm17', 'm3', 'M6', 'A4']	[0, 3, 6, 9]	[2, 5, 8, 11]
18	3.0	0.5	0.3333333333333333	['F#2', 'F#3', 'B4', 'D5', 'F#5']	['P8', 'P18', 'm20', 'P22', 'P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
18	333/100	0.0625	0.3333333333333333	['F#2', 'F#3', 'B4', 'D5', 'F#5']	['P8', 'P18', 'm20', 'P22', 'P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
18	367/100	0.0625	0.3333333333333333	['F#2', 'F#3', 'B4', 'D5', 'F#5']	['P8', 'P18', 'm20', 'P22', 'P11', 'm13', 'P15', 'm3', 'P5', 'M3']	[0, 3, 7]	[11, 2, 6]
18	4.0	0.25	0.3333333333333333	['G#2', 'G#3', 'B4', 'C#5', 'E#5']	['P8', 'm17', 'P18', 'M20', 'm10', 'P11', 'M13', 'M2', 'A4', 'M3']	[0, 2, 5, 8]	[5, 8, 11, 1]
18	433/100	0.0625	0.3333333333333333	['G#2', 'G#3', 'B4', 'C#5', 'E#5']	['P8', 'm17', 'P18', 'M20', 'm10', 'P11', 'M13', 'M2', 'A4', 'M3']	[0, 2, 5, 8]	[5, 8, 11, 1]
18	467/100	0.0625	0.3333333333333333	['G#2', 'G#3', 'B4', 'C#5', 'E#5']	['P8', 'm17', 'P18', 'M20', 'm10', 'P11', 'M13', 'M2', 'A4', 'M3']	[0, 2, 5, 8]	[5, 8, 11, 1]
19	1.0	1.0	0.3333333333333333	['F#2', 'B2', 'D#3', 'F#3', 'B4', 'D#5', 'F#5']	['P4', 'M6', 'P8', 'P18', 'M20', 'P22', 'M3', 'P5', 'P15', 'M17', 'P19', 'm3', 'm13', 'm17', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
19	133/100	0.0625	0.3333333333333333	['F#2', 'B2', 'D#3', 'F#3', 'B4', 'D#5', 'F#5']	['P4', 'M6', 'P8', 'P18', 'M20', 'P22', 'M3', 'P5', 'P15', 'M17', 'P19', 'm3', 'm13', 'm17', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
19	167/100	0.0625	0.3333333333333333	['F#2', 'B2', 'D#3', 'F#3', 'B4', 'D#5', 'F#5']	['P4', 'M6', 'P8', 'P18', 'M20', 'P22', 'M3', 'P5', 'P15', 'M17', 'P19', 'm3', 'm13', 'm17', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
19	2.0	0.25	0.3333333333333333	['F#2', 'B2', 'D#3', 'F#3', 'B4', 'D#5', 'F#5']	['P4', 'M6', 'P8', 'P18', 'M20', 'P22', 'M3', 'P5', 'P15', 'M17', 'P19', 'm3', 'm13', 'm17', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
19	233/100	0.0625	0.3333333333333333	['F#2', 'B2', 'D#3', 'F#3', 'B4', 'D#5', 'F#5']	['P4', 'M6', 'P8', 'P18', 'M20', 'P22', 'M3', 'P5', 'P15', 'M17', 'P19', 'm3', 'm13', 'm17', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
19	267/100	0.0625	0.3333333333333333	['F#2', 'B2', 'D#3', 'F#3', 'B4', 'D#5', 'F#5']	['P4', 'M6', 'P8', 'P18', 'M20', 'P22', 'M3', 'P5', 'P15', 'M17', 'P19', 'm3', 'm13', 'm17', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
19	3.0	0.5	0.3333333333333333	['F#2', 'B2', 'C#3', 'F#3', 'B4', 'C#5', 'F#5']	['P4', 'P5', 'P8', 'P18', 'P19', 'P22', 'M2', 'P15', 'M16', 'm14', 'P11', 'P12']	[0, 2, 7]	[11, 1, 6]
19	333/100	0.0625	0.3333333333333333	['F#2', 'B2', 'C#3', 'F#3', 'B4', 'C#5', 'F#5']	['P4', 'P5', 'P8', 'P18', 'P19', 'P22', 'M2', 'P15', 'M16', 'm14', 'P11', 'P12']	[0, 2, 7]	[11, 1, 6]
19	367/100	0.0625	0.3333333333333333	['F#2', 'B2', 'C#3', 'F#3', 'B4', 'C#5', 'F#5']	['P4', 'P5', 'P8', 'P18', 'P19', 'P22', 'M2', 'P15', 'M16', 'm14', 'P11', 'P12']	[0, 2, 7]	[11, 1, 6]
19	4.0	0.25	0.3333333333333333	['F#2', 'A#2', 'C#3', 'F#3', 'A#4', 'C#5', 'F#5']	['M3', 'P5', 'P8', 'M17', 'P19', 'P22', 'm3', 'm6', 'P15', 'm17', 'm20', 'P4', 'M13', 'P18', 'M10', 'P12']	[0, 3, 7]	[6, 10, 1]
19	433/100	0.0625	0.3333333333333333	['F#2', 'A#2', 'C#3', 'F#3', 'A#4', 'C#5', 'F#5']	['M3', 'P5', 'P8', 'M17', 'P19', 'P22', 'm3', 'm6', 'P15', 'm17', 'm20', 'P4', 'M13', 'P18', 'M10', 'P12']	[0, 3, 7]	[6, 10, 1]
19	467/100	0.0625	0.3333333333333333	['F#2', 'A#2', 'C#3', 'F#3', 'A#4', 'C#5', 'F#5']	['M3', 'P5', 'P8', 'M17', 'P19', 'P22', 'm3', 'm6', 'P15', 'm17', 'm20', 'P4', 'M13', 'P18', 'M10', 'P12']	[0, 3, 7]	[6, 10, 1]
20	1.0	1.0	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'D#4', 'F#4', 'B4', 'D#5']	['M3', 'P5', 'P8', 'M10', 'P12', 'P15', 'M17', 'm3', 'm6', 'm10', 'm13', 'P4', 'M6', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
20	133/100	0.0625	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'D#4', 'F#4', 'B4', 'D#5']	['M3', 'P5', 'P8', 'M10', 'P12', 'P15', 'M17', 'm3', 'm6', 'm10', 'm13', 'P4', 'M6', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
20	167/100	0.0625	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'D#4', 'F#4', 'B4', 'D#5']	['M3', 'P5', 'P8', 'M10', 'P12', 'P15', 'M17', 'm3', 'm6', 'm10', 'm13', 'P4', 'M6', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
20	2.0	0.25	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'D#4', 'F#4', 'B4', 'D#5']	['M3', 'P5', 'P8', 'M10', 'P12', 'P15', 'M17', 'm3', 'm6', 'm10', 'm13', 'P4', 'M6', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
20	233/100	0.0625	0.16666666666666666	['B2', 'D#3', 'F#3', 'B3', 'D#4', 'F#4', 'B4', 'D#5']	['M3', 'P5', 'P8', 'M10', 'P12', 'P15', 'M17', 'm3', 'm6', 'm10', 'm13', 'P4', 'M6', 'P11', 'M13']	[0, 3, 7]	[11, 3, 6]
20	2.5	0.125	0.16666666666666666	['B2', 'D#3', 'F#3', 'B3', 'F#4', 'B4', 'D#5', 'F#5']	['M3', 'P5', 'P8', 'P12', 'P15', 'M17', 'P19', 'm3', 'm6', 'm10', 'm13', 'm17', 'P4', 'P11', 'M13', 'M10', 'M6']	[0, 3, 7]	[11, 3, 6]
20	267/100	0.0625	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'F#4', 'B4', 'D#5', 'F#5']	['M3', 'P5', 'P8', 'P12', 'P15', 'M17', 'P19', 'm3', 'm6', 'm10', 'm13', 'm17', 'P4', 'P11', 'M13', 'M10', 'M6']	[0, 3, 7]	[11, 3, 6]
20	3.0	0.5	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'B4', 'D#5', 'F#5', 'B5']	['M3', 'P5', 'P8', 'P15', 'M17', 'P19', 'P22', 'm3', 'm6', 'm13', 'm17', 'm20', 'P4', 'P11', 'M13', 'P18', 'M10', 'P12']	[0, 3, 7]	[11, 3, 6]
20	333/100	0.0625	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'B4', 'D#5', 'F#5', 'B5']	['M3', 'P5', 'P8', 'P15', 'M17', 'P19', 'P22', 'm3', 'm6', 'm13', 'm17', 'm20', 'P4', 'P11', 'M13', 'P18', 'M10', 'P12']	[0, 3, 7]	[11, 3, 6]
20	367/100	0.0625	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'B4', 'D#5', 'F#5', 'B5']	['M3', 'P5', 'P8', 'P15', 'M17', 'P19', 'P22', 'm3', 'm6', 'm13', 'm17', 'm20', 'P4', 'P11', 'M13', 'P18', 'M10', 'P12']	[0, 3, 7]	[11, 3, 6]
20	4.0	0.25	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'D#5', 'F#5', 'B5', 'D#6']	['M3', 'P5', 'P8', 'M17', 'P19', 'P22', 'M24', 'm3', 'm6', 'P15', 'm17', 'm20', 'P4', 'M13', 'P18', 'M20', 'M10', 'P12', 'M6']	[0, 3, 7]	[11, 3, 6]
20	433/100	0.0625	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'D#5', 'F#5', 'B5', 'D#6']	['M3', 'P5', 'P8', 'M17', 'P19', 'P22', 'M24', 'm3', 'm6', 'P15', 'm17', 'm20', 'P4', 'M13', 'P18', 'M20', 'M10', 'P12', 'M6']	[0, 3, 7]	[11, 3, 6]
20	467/100	0.0625	0.3333333333333333	['B2', 'D#3', 'F#3', 'B3', 'D#5', 'F#5', 'B5', 'D#6']	['M3', 'P5', 'P8', 'M17', 'P19', 'P22', 'M24', 'm3', 'm6', 'P15', 'm17', 'm20', 'P4', 'M13', 'P18', 'M20', 'M10', 'P12', 'M6']	[0, 3, 7]	[11, 3, 6]
21	1.0	1.0	4.0	['B2', 'D#3', 'F#3', 'B3', 'D#5', 'F#5', 'B5', 'D#6']	['M3', 'P5', 'P8', 'M17', 'P19', 'P22', 'M24', 'm3', 'm6', 'P15', 'm17', 'm20', 'P4', 'M13', 'P18', 'M20', 'M10', 'P12', 'M6']	[0, 3, 7]	[11, 3, 6]
